author,created,field,fieldtype,from,fromString,key,project,to,toString
marcosnc,2015-01-05 20:31:46.557,Fix Version,jira,,,MULE-8176,mule,15025,3.7.0 M1
marcosnc,2015-01-05 20:31:46.557,resolution,jira,,,MULE-8176,mule,1,Fixed
alejandro.sequeira,2015-07-10 14:02:31.914,Fix Version,jira,,,MULE-8176,mule,15286,3.7.0
alejandro.sequeira,2015-07-10 14:02:31.914,Fix Version,jira,15025,3.7.0 M1,MULE-8176,mule,,
pablo.lagreca.ce,2014-12-19 13:34:09.524,Epic Link,custom,,,MULE-8173,mule,55491,EE-4088
mariano.capurro,2014-12-19 14:17:18.825,Link,jira,,,MULE-8173,mule,STUDIO-5891,This issue relates to STUDIO-5891
pablo.lagreca.ce,2014-12-19 18:22:08.809,Story Points,custom,,,MULE-8173,mule,,5
pablo.lagreca.ce,2014-12-19 18:22:16.686,Sprint,custom,,,MULE-8173,mule,536,ESB Icefall 2
pablo.lagreca.ce,2014-12-19 18:22:16.915,Rank,custom,,,MULE-8173,mule,,Ranked higher
pablo.lagreca.ce,2014-12-19 18:22:53.621,priority,jira,6,To be reviewed,MULE-8173,mule,1,Blocker
pablo.lagreca.ce,2014-12-19 18:22:59.225,status,jira,1,Open,MULE-8173,mule,3,In Progress
pablo.lagreca.ce,2014-12-19 18:30:55.621,status,jira,3,In Progress,MULE-8173,mule,6,Closed
pablo.lagreca.ce,2014-12-19 18:30:55.621,Fix Version,jira,,,MULE-8173,mule,15181,3.6.0 RC2
pablo.lagreca.ce,2014-12-19 18:30:55.621,Fix Version,jira,,,MULE-8173,mule,15025,3.7.0 M1
pablo.lagreca.ce,2014-12-19 18:30:55.621,resolution,jira,,,MULE-8173,mule,1,Fixed
alejandro.sequeira,2015-07-10 14:02:17.822,Fix Version,jira,,,MULE-8173,mule,15286,3.7.0
alejandro.sequeira,2015-07-10 14:02:17.822,Fix Version,jira,15025,3.7.0 M1,MULE-8173,mule,,
alejandro.sequeira,2015-07-10 14:16:27.411,Version,jira,,,MULE-8173,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:16:27.411,Version,jira,15024,3.6.0 RC1,MULE-8173,mule,,
alejandro.sequeira,2015-07-10 14:17:14.185,Fix Version,jira,,,MULE-8173,mule,15179,3.6.0
alejandro.sequeira,2015-07-10 14:17:14.185,Fix Version,jira,15181,3.6.0 RC2,MULE-8173,mule,,
mariano.gonzalez,2014-12-19 13:13:59.860,Project,jira,10238,Mule EE,MULE-8172,mule,10000,Mule
mariano.gonzalez,2014-12-19 13:13:59.860,Key,jira,,EE-4274,MULE-8172,mule,,MULE-8172
mariano.gonzalez,2014-12-19 13:13:59.860,Workflow,jira,171052,Mule EE workflow,MULE-8172,mule,171086,Main Mule Workflow v1.0
mariano.gonzalez,2014-12-19 13:13:59.860,Version,jira,,,MULE-8172,mule,15024,3.6.0 RC1
mariano.gonzalez,2014-12-19 13:13:59.860,Version,jira,15023,3.6.0-RC1-EE,MULE-8172,mule,,
mariano.gonzalez,2014-12-19 13:13:59.860,Component,jira,,,MULE-8172,mule,14040,Core: Logging
mariano.gonzalez,2014-12-19 13:13:59.860,Component,jira,10476,Core: Deployment / Federation,MULE-8172,mule,,
mariano.gonzalez,2014-12-19 13:13:59.860,Customer Value Points,custom,,10,MULE-8172,mule,,
mariano.gonzalez,2014-12-19 13:14:28.192,Sprint,custom,,,MULE-8172,mule,536,ESB Icefall 2
mariano.gonzalez,2014-12-19 13:14:28.192,priority,jira,6,To be reviewed,MULE-8172,mule,3,Major
mariano.gonzalez,2014-12-19 13:14:28.192,assignee,jira,,,MULE-8172,mule,mariano.gonzalez,Mariano Gonzalez
mariano.gonzalez,2014-12-19 19:06:44.325,status,jira,1,Open,MULE-8172,mule,10000,Pending 3rd-Party
mariano.gonzalez,2014-12-19 19:07:14.571,Sprint,custom,536,ESB Icefall 2,MULE-8172,mule,,
mariano.gonzalez,2014-12-19 19:07:14.571,Version,jira,,,MULE-8172,mule,15179,3.6.0
mariano.gonzalez,2014-12-19 19:07:14.571,Version,jira,15024,3.6.0 RC1,MULE-8172,mule,,
mariano.gonzalez,2015-05-07 13:01:29.634,Sprint,custom,,,MULE-8172,mule,678,ESB K2 1
mariano.gonzalez,2015-05-07 13:01:30.573,Rank,custom,,,MULE-8172,mule,,Ranked lower
mariano.gonzalez,2015-05-07 13:01:50.737,Story Points,custom,,,MULE-8172,mule,,8
rrinaudo,2015-05-07 17:20:44.018,Sprint,custom,678,ESB K2 1,MULE-8172,mule,696,ESB K2 - GA Backlog
rrinaudo,2015-05-07 17:20:44.456,Rank,custom,,,MULE-8172,mule,,Ranked higher
rrinaudo,2015-05-21 14:48:54.151,Sprint,custom,696,ESB K2 - GA Backlog,MULE-8172,mule,761,ESB K2 2
rrinaudo,2015-05-21 14:51:44.892,Sprint,custom,761,ESB Backlot,MULE-8172,mule,696,ESB K2 2
rrinaudo,2015-05-21 14:51:45.190,Rank,custom,,,MULE-8172,mule,,Ranked higher
rrinaudo,2015-05-21 16:44:33.363,Sprint,custom,696,ESB K2 2,MULE-8172,mule,761,ESB Backlot
rrinaudo,2015-05-21 16:44:33.610,Rank,custom,,,MULE-8172,mule,,Ranked lower
rrinaudo,2015-05-27 19:27:34.403,Rank,custom,,,MULE-8172,mule,,Ranked lower
mariano.gonzalez,2015-06-03 21:35:36.787,Sprint,custom,761,ESB K2 3,MULE-8172,mule,696,ESB K2 2
mariano.gonzalez,2015-06-03 21:35:37.138,Rank,custom,,,MULE-8172,mule,,Ranked lower
mariano.gonzalez,2015-06-03 21:37:04.437,Link,jira,,,MULE-8172,mule,MULE-8635,This issue relates to MULE-8635
mariano.gonzalez,2015-06-03 21:37:27.486,Fix Version,jira,,,MULE-8172,mule,15669,3.6.3 (EE Only)
mariano.gonzalez,2015-06-03 21:37:27.486,Fix Version,jira,,,MULE-8172,mule,15678,3.7.0 M2
